id,name,nationality,sex,date_of_birth
422579271,Samuel Ireri Gathimba,KEN,male,1987-10-26
619793183,Samuel Mikulak,USA,male,1992-10-13
828892813,Samuel Ojserkis,USA,male,1990-03-24
322626973,Samuel Oliech,KEN,male,1993-12-15
203872353,Samuel Schachter,CAN,male,1990-05-08
538227014,Samuel Walker,GBR,male,1995-05-07
184337666,Samuela Nabenia,FIJ,male,1995-02-09
554608436,Samuil Donkov,BUL,male,1983-06-20
232045954,Samuli Piippo,FIN,male,1980-01-01
82346325,Samy Abdel Razek,EGY,male,1980-04-10
110457904,San Naing San Naing,MYA,male,1991-03-05
311616634,San Yu Htwe,MYA,female,1986-10-14
760631015,Sanaa Koubaa,GER,female,1985-01-06
936764018,Sanae Motokawa,JPN,female,1992-04-02
193482094,Sanah Mollo,RSA,female,1987-01-30
303543549,Sanchai Ratiwatana,THA,male,1982-01-23
656865751,Sanda Belgyan,ROU,female,1992-12-17
740295602,Sandeep Kumar,IND,male,1986-05-01
394939837,Sandeep Tomar,IND,male,1991-04-02
597658041,Sander Baart,NED,male,1988-04-30
287509063,Sander de Wijn,NED,male,1990-05-02
550264358,Sandi Morris,USA,female,1992-07-08
603435489,Sandie Clair,FRA,female,1988-04-01
317595891,Sandie Toletti,FRA,female,1995-07-13
952416738,Sandor Racz,HUN,male,1986-09-14
183435388,Sandor Totka,HUN,male,1994-07-27
161387205,Sandra Aguilar,ESP,female,1992-08-09
994885002,Sandra Arenas,COL,female,1993-09-17
750628038,Sandra Auffarth,GER,female,1986-12-27
530853976,Sandra Eriksson,FIN,female,1989-06-04
530454853,Sandra Gal,GER,female,1985-05-09
202752942,Sandra Galvis,COL,female,1986-06-28
112616108,Sandra Gomis,FRA,female,1983-11-21
857025783,Sandra Lemos,COL,female,1989-01-01
211016698,Sandra Perkovic,CRO,female,1990-06-21
999653955,Sandra Sepulveda,COL,female,1988-03-03
705817505,Sandrine Gruda,FRA,female,1987-06-25
359187609,Sandrine Mainville,CAN,female,1992-03-20
458205614,Sandro Aminashvili,GEO,male,1992-02-21
673884830,Sandro Bazadze,GEO,male,1993-07-29
140258499,Sandro Sukno,CRO,male,1990-06-30
592791233,Sanghoon Park,KOR,male,1993-03-13
87067072,Sanghyeok Woo,KOR,male,1996-04-23
540684681,Sangmin Sim,KOR,male,1993-05-21
15622309,Sangmyeong Ham,KOR,male,1995-11-10
652133768,Sangsu Lee,KOR,male,1990-08-13
437224347,Sangwook Lee,KOR,male,1985-10-14
654419111,Sangyoung Park,KOR,male,1995-10-16
980035227,Sania Mirza,IND,female,1986-11-15
23025751,Sanita Puspure,IRL,female,1981-12-21
385623198,Sanna Solberg,NOR,female,1990-06-16
813586699,Sanne Verhagen,NED,female,1992-08-24
366953580,Sanne Wevers,NED,female,1991-09-17
747452521,Sanne van Olphen,NED,female,1989-03-13
131711159,Sanni Utriainen,FIN,female,1991-02-05
658712925,Santa Pakenyte,LTU,female,1990-12-11
438444460,Santiago Alvarez,ARG,male,1994-01-17
88117385,Santiago Ascacibar,ARG,male,1997-02-25
466362039,Santiago Enrique Grillo Diez,COL,male,1987-05-27
86887082,Santiago Gonzalez,MEX,male,1983-02-24
455876725,Santiago Grassi,ARG,male,1996-09-25
921054925,Santiago Lange,ARG,male,1961-09-22
929112768,Santiago Ramirez Morales,COL,male,1994-07-20
213886728,Santino Kenyi,SSD,male,1993-08-14
475115369,Santisouk Inthavong,LAO,male,1999-09-02
156085164,Santo Condorelli,CAN,male,1995-01-17
754215814,Saori Kimura,JPN,female,1986-08-19
43036553,Saori Nagamine,JPN,female,1993-07-05
631663441,Saori Sakoda,JPN,female,1987-12-18
39484933,Saori Yoshida,JPN,female,1982-10-05
988318457,Saoussen Boudiaf,FRA,female,1993-12-31
451333617,Sapana Sapana,IND,female,1988-01-02
361564419,Sapsiree Taerattanachai,THA,female,1992-04-18
635644066,Sara Ahmed,EGY,female,1998-01-01
424013884,Sara Algotsson Ostholt,SWE,female,1974-12-08
871531053,Sara Bertolasi,ITA,female,1988-04-29
657896616,Sara Carmo,POR,female,1986-10-12
576383527,Sara Cholnoky,HUN,female,1988-11-03
716078374,Sara Daebritz,GER,female,1995-02-15
807403357,Sara Dosho,JPN,female,1994-10-17
54068810,Sara Errani,ITA,female,1987-04-29
809844335,Sara Franceschi,ITA,female,1999-02-01
628076788,Sara Gambetta,GER,female,1993-02-18
851213557,Sara Kolak,CRO,female,1995-06-22
824809383,Sara Krnjic,SRB,female,1991-07-15
718107651,Sara Lopez Ravetllat,ESP,female,1992-11-29
213440914,Sara Louise Treacy,IRL,female,1989-06-22
21017895,Sara Moreira,POR,female,1985-10-17
686409294,Sara Mustonen,SWE,female,1981-02-08
517852202,Sara Pastrana,HON,female,1999-03-12
764316889,Sara Ramadhani,TAN,female,1987-12-30
939579347,Sara Sgarzi,ITA,female,1986-05-27
796713465,Sara Slott Petersen,DEN,female,1987-04-09
968095020,Sara Tan,SIN,female,1990-08-06
666449730,Sara Vilic,AUT,female,1992-03-29
32160007,Sarah Atcho,SUI,female,1995-06-01
216183238,Sarah Attar,KSA,female,1992-08-27
717386326,Sarah Banting,AUS,female,1993-11-09
578952502,Sarah Barrow,GBR,female,1988-10-22
920425475,Sarah Bouhaddi,FRA,female,1986-10-17
307552411,Sarah Bro,DEN,female,1996-03-04
955540321,Sarah Elizabeth Robles,USA,female,1988-08-01
291926816,Sarah Goss,NZL,female,1992-12-09
489042953,Sarah Gregorius,NZL,female,1987-08-06
828720993,Sarah Guyot,FRA,female,1991-04-16
773163998,Sarah Hammer,USA,female,1983-08-18
245433771,Sarah Hornung,SUI,female,1996-04-18
135997067,Sarah Kohler,GER,female,1994-06-20
335518971,Sarah Lahti,SWE,female,1995-02-18
842091888,Sarah Menezes,BRA,female,1990-03-26
218628942,Sarah Michel,FRA,female,1989-01-10
886890449,Sarah Myriam Mazouz,GAB,female,1987-04-29
601579213,Sarah Nikitin,BRA,female,1988-12-27
950602968,Sarah Ourahmoune,FRA,female,1982-01-21
809483271,Sarah Pavan,CAN,female,1986-08-16
176016249,Sarah Scherer,USA,female,1991-02-12
350191738,Sarah Sjostrom,SWE,female,1993-08-17
464482319,Sarah Steyaert,FRA,female,1986-11-27
952559484,Sarah Troel,FRA,female,1986-07-12
360246098,Sarah True,USA,female,1981-11-27
204834878,Sarah-Anne Brault,CAN,female,1989-12-01
579905792,Saraswati Bhattarai,NEP,female,1994-03-08
509184238,Sarat Sumpradit,THA,male,1994-04-17
487278690,Sardar Singh,IND,male,1986-07-15
32650602,Sardorbek Dusmurotov,UZB,male,1993-03-13
662999016,Sargis Martirosjan,AUT,male,1986-09-14
122086540,Sarolta Kovacs,HUN,female,1991-03-12
929534823,Sarra Besbes,TUN,female,1989-02-05
357200340,Sasa Cado,SRB,female,1989-07-13
513283860,Sasa MISIC,MNE,male,1987-03-27
672574541,Sascha Klein,GER,male,1985-09-12
586159759,Sascia Kraus,SUI,female,1993-03-03
543039018,Sashalee Forbes,JAM,female,1996-05-10
626916015,Saskia Bartusiak,GER,female,1982-09-09
447095096,Saskia Clark,GBR,female,1979-08-23
757107967,Saskia Loretta van Erven Garcia,COL,female,1987-08-29
819917798,Saskia Tidey,IRL,female,1993-06-11
120862414,Saso Taljat,SLO,male,1989-09-22
857233175,Sathish Kumar Sivalingam,IND,male,1992-06-23
753187729,Satomi Kubokura,JPN,female,1982-04-27
631296742,Satomi Suzuki,JPN,female,1991-01-29
186482270,Satoru Sasaki,JPN,male,1985-10-16
780249197,Sattawat Pongnairat,USA,male,1990-05-08
160287556,Satu Makela-Nummela,FIN,female,1970-10-26
458458780,Saturday Erimuya,NGR,male,1998-01-10
742022352,Saud Alzaabi,UAE,male,1988-08-07
800437586,Saud Habib,IOA,male,1979-10-04
530860018,Saul Craviotto,ESP,male,1984-11-03
538588992,Saul Gutierrez Macedo,MEX,male,1992-12-28
627929661,Saula Waqa,FIJ,male,1995-10-12
818121664,Saulius Ritter,LTU,male,1988-08-23
227050501,Sava Randelovic,SRB,male,1993-07-17
649115184,Savannah Marshall,GBR,female,1991-05-19
692221197,Savenaca Rawaca,FIJ,male,1991-08-20
684153467,Saviour Godwin,NGR,male,1996-08-22
202363602,Savita Savita,IND,female,1990-07-11
309381381,Savitree Amitrapai,THA,female,1988-11-19
194183434,Sawan Serasinghe,AUS,male,1994-02-21
436141773,Saylom Ardee,THA,male,1986-07-07
185315649,Sayuri Sugimoto,JPN,female,1996-01-25
488272303,Saziye Ivegin Uner,TUR,female,1982-02-08
752901474,Scarleth Elizabeth Mercado Lopez,NCA,female,1996-08-09
783419907,Scott Bowden,AUS,male,1995-04-04
815590991,Scott Curry,NZL,male,1988-05-17
733105712,Scott Durant,GBR,male,1988-02-12
128810768,Scott Evans,IRL,male,1987-09-26
758417011,Scott Hend,AUS,male,1973-08-15
153971498,Scott Keach,AUS,male,1965-04-21
744441795,Scott Morgan,CAN,male,1989-06-20
880417665,Scott Tupper,CAN,male,1986-12-16
652324517,Scott Westcott,AUS,male,1975-09-25
964785333,Se Gwang Ri,PRK,male,1985-01-21
715580856,Seabelo Senatla,RSA,male,1993-02-10
947393781,Seamus Power,IRL,male,1987-03-04
78197579,Sean Furey,USA,male,1982-08-31
599859960,Sean Michael Gunn,ZIM,male,1993-12-23
462481375,Sean Ryan,USA,male,1992-08-13
915415519,Sean Safo-Antwi,GHA,male,1990-10-31
644711592,Seavmey Sorn,CAM,female,1995-09-14
188093060,Sebastiaan Verschuren,NED,male,1988-10-07
746518634,Sebastian Brendel,GER,male,1988-03-12
782106653,Sebastian Fleischer,DEN,male,1993-12-26
947656351,Sebastian Kerk,GER,male,1994-04-17
821529588,Sebastian Kuntschik,AUT,male,1988-09-23
987203474,Sebastian Martos,ESP,male,1989-06-20
409782771,Sebastian Morales,COL,male,1994-08-22
857597893,Sebastian Perez,COL,male,1993-03-29
806780265,Sebastian Rodger,GBR,male,1991-06-29
502044930,Sebastian Rossi,ARG,male,1992-02-12
481454192,Sebastian Seidl,GER,male,1990-07-12
62067112,Sebastian Simonet,ARG,male,1986-05-12
526844987,Sebastian Sole,ARG,male,1991-06-12
628729080,Sebastian Starke Hedlund,SWE,male,1995-04-05
948050872,Sebastian Villa,COL,male,1992-02-21
50163222,Sebastien Combot,FRA,male,1987-02-09
980137222,Sebastien Daniel Rousseau,RSA,male,1990-09-10
266769451,Sebastien Dockier,BEL,male,1989-12-28
394906544,Sebastien Jouve,FRA,male,1982-12-08
696726152,Sebastien Martiny,FRA,male,1985-02-27
421109661,Sebastien Reichenbach,SUI,male,1989-05-28
755469189,Sebastien Schneiter,SUI,male,1995-09-24
555941174,Sebnem Nezahat Kimyacioglu,TUR,female,1983-06-14
471386171,Seda Tutkhalian,RUS,female,1999-07-15
661458776,Seema Punia,IND,female,1983-07-27
477722646,Segun Toriola,NGR,male,1974-09-18
64323819,Segundo Jami,ECU,male,1986-05-12
365917008,Seham Elsawalhy,EGY,female,1991-04-14
833886361,Sehyeon An,KOR,female,1995-10-14
386696464,Sei Muroya,JPN,male,1994-04-05
881914341,Seiichiro Nakagawa,JPN,male,1979-06-07
450765459,Seimone Augustus,USA,female,1984-04-30
961376949,Seito Yamamoto,JPN,male,1992-03-11
879945924,Seiya Adachi,JPN,male,1995-06-24
758020443,Seiyoung Kim,KOR,female,1993-01-21
548391655,Sekou Kaba,CAN,male,1990-08-25
438328823,Selcuk Cebi,TUR,male,1982-06-03
23409142,Selcuk Eker,TUR,male,1991-06-12
187017492,Selena Piek,NED,female,1991-09-30
121821838,Selim Yasar,TUR,male,1990-02-20
429028627,Selin Oruz,GER,female,1997-02-05
280240800,Selina Buchel,SUI,female,1991-07-26
837915273,Selina Gschwandtner,GER,female,1994-05-18
387125204,Selma Kajan,AUS,female,1991-07-30
275237162,Semen Makovich,RUS,male,1995-07-13
9122032,Semi Kunatani,FIJ,male,1990-10-27
35226441,Semoy Hackett,TTO,female,1988-11-27
206262070,Sen Qiao,CHN,male,1990-05-14
806870975,Sena Takano,JPN,female,1998-03-01
743927516,Senbere Teferi,ETH,female,1995-05-03
652894591,Senna Deriks,BEL,female,2000-12-30
846363781,Seona Hwang,KOR,female,1989-09-16
961455216,Seongeun Hwang,KOR,female,1993-02-28
221532533,Seongyeon Kim,KOR,female,1991-04-16
4661115,Seoyeong Kim,KOR,female,1994-03-17
655555498,Seppe van Holsbeke,BEL,male,1988-01-19
252015329,Ser-Od Bat-Ochir,MGL,male,1981-10-07
86771577,Seref Osmanoglu,TUR,male,1989-01-02
310865074,Seren Bundy-Davies,GBR,female,1994-12-30
24929950,Serena Ortolani,ITA,female,1987-01-07
379931177,Serena Williams,USA,female,1981-09-26
297370521,Serge Gnabry,GER,male,1995-07-14
270678554,Serge Michel,GER,male,1988-09-10
612124451,Serge Pauwels,BEL,male,1983-11-21
151596328,Sergei Chernetski,RUS,male,1990-04-09
333027986,Sergei Komissarov,RUS,male,1987-12-03
594962081,Sergey Grankin,RUS,male,1985-01-21
549185484,Sergey Kamenskiy,RUS,male,1987-10-07
478548021,Sergey Khodos,RUS,male,1986-07-14
645801054,Sergey Richter,ISR,male,1989-04-23
536871163,Sergey Semenov,RUS,male,1995-08-10
428021542,Sergey Tetyukhin,RUS,male,1975-09-23
890081492,Serghei Cechir,MDA,male,1990-10-15
832276457,Serghei Marghiev,MDA,male,1992-11-06
137541951,Serghei Tarnovschi,MDA,male,1997-06-24
825721013,Serghei Tvetcov,ROU,male,1988-12-29
240732198,Sergi Enrique,ESP,male,1987-09-22
804903425,Sergii Frolov,UKR,male,1992-04-14
774141587,Sergii Tokarnytskyi,KAZ,male,1993-02-01
954264527,Sergio Alvarez Moya,ESP,male,1985-01-07
558359788,Sergio Dutra Santos,BRA,male,1975-10-15
790285042,Sergio Fernandez,ESP,male,1993-04-01
952347029,Sergio Garcia,ESP,male,1980-01-09
157650129,Sergio Llull,ESP,male,1987-11-15
848761398,Sergio Luis Henao Montoya,COL,male,1987-12-10
390699178,Sergio Oliveira,POR,male,1992-06-02
783188500,Sergio Pessoa,CAN,male,1988-09-03
259358477,Sergio Reynaldo Gonzalez Bayard,CUB,male,1990-06-20
156131114,Sergio Rodriguez,ESP,male,1986-06-12
534656783,Sergio Sasaki,BRA,male,1992-03-31
92473676,Sergio Vieira,POR,male,1976-02-20
413925924,Sergiu Oleinic,POR,male,1985-12-25
642221222,Sergiu Toma,UAE,male,1987-01-29
993364632,Serguey Torres,CUB,male,1987-01-20
638712579,Serhiy Budza,UKR,male,1984-12-06
76496713,Serhiy Kulish,UKR,male,1993-04-17
612592716,Serhiy Smelyk,UKR,male,1987-04-19
544720324,Serik Mirbekov,UZB,male,1988-06-09
983390495,Servet Tazegul,TUR,male,1988-09-26
631502285,Setareki Hughes,FIJ,male,1995-06-08
13474372,Seth Weil,USA,male,1987-03-09
526516331,Seul-Ki Ahn,KOR,female,1992-05-29
860133860,Seulchan Lee,KOR,male,1993-08-15
732031439,Seung Chan Shin,KOR,female,1994-12-06
714388590,Seunga Park,KOR,female,1991-04-16
863636948,Seunghwa Jung,KOR,male,1981-03-27
598701842,Seunghyun Jung,KOR,male,1994-04-03
215880405,Seunghyun Yun,KOR,male,1994-06-01
299216431,Seungsu Lee,KOR,male,1990-07-20
319207842,Seungwoo Han,KOR,male,1983-07-03
950256788,Seungwoo Ryu,KOR,male,1993-12-17
739050983,Seungyun Lee,KOR,male,1995-04-18
663165360,Severiano van Ass,NED,male,1992-04-10
243524329,Severo Jesus Jurado Lopez,ESP,male,1988-09-09
615481668,Seye Ogunlewe,NGR,male,1991-08-30
862783506,Seyed Mohammad Mousavi Eraghi,IRI,male,1987-08-22
817723961,Shadae Lawrence,JAM,female,1995-12-31
781173388,Shadrack Kipchirchir,USA,male,1989-02-22
753177730,Shahar Zubari,ISR,male,1986-09-01
188476296,Shahram Mahmoudi,IRI,male,1988-07-20
630214839,Shaimaa Haridy,EGY,female,1991-01-01
926666572,Shakhboz Kholmurzaev,UZB,male,1996-02-26
294616056,Shakhobidin Zoirov,UZB,male,1993-03-03
295291162,Shakhram Giyasov,UZB,male,1993-07-07
107756226,Shakhzodbek Sabirov,UZB,male,1993-05-29
907513797,Shakira Baker,NZL,female,1992-01-04
682806875,Shakur Stevenson,USA,male,1997-06-28
591949071,Shalane Flanagan,USA,female,1981-07-08
289631929,Shallon Olsen,CAN,female,2000-07-10
551301673,Shamoli Ray,BAN,female,1994-04-05
722411313,Shane O'Donoghue,IRL,male,1992-11-24
827053441,Shane Rose,AUS,male,1973-04-24
123371543,Shane Ryan,IRL,male,1994-01-27
304415448,Shaneel Naidu,FIJ,male,1995-03-28
690199324,Shani Bloch,ISR,female,1979-03-06
838944632,Shanice Craft,GER,female,1993-05-15
672509994,Shanieka Thomas,JAM,female,1992-02-02
368129090,Shanne Braspennincx,NED,female,1991-05-18
19644871,Shannon Izar,FRA,female,1993-05-08
861802437,Shannon McCurley,IRL,female,1992-04-26
364894953,Shannon Parry,AUS,female,1989-10-27
165793657,Shannon Rowbury,USA,female,1984-09-19
297515398,Shanshan Feng,CHN,female,1989-08-05
70444302,Shanshan Li,CHN,female,1987-03-03
124085107,Shanshan Liu,CHN,female,1992-03-16
620111487,Shanshan Wang,CHN,female,1990-01-27
843106594,Shaoqing Hua,CHN,female,1994-02-12
353324453,Shaquania Dorsett,BAH,female,1997-09-16
625323278,Shara Proctor,GBR,female,1988-09-16
170273489,Shara Venegas,PUR,female,1992-09-18
198250006,Sharath Kamal Achanta,IND,male,1982-07-12
492459833,Sharif Sharifov,AZE,male,1988-11-11
501621761,Sharni Williams,AUS,female,1988-03-02
729778002,Sharolyn Scott,CRC,female,1983-10-27
179932407,Sharon Acevedo,COL,female,1993-03-05
509787602,Sharon Firisua,SOL,female,1993-12-15
370330019,Sharon van rouwendaal,NED,female,1993-09-09
371532634,Shaun Keeling,RSA,male,1987-01-21
810913943,Shaun Kirkham,NZL,male,1992-07-24
110430107,Shaunae Miller,BAH,female,1994-04-15
891682431,Shavez Hart,BAH,male,1992-09-06
421736590,Shawn Dingilius-Wallace,PLW,male,1994-07-26
239879514,Shawnacy Barber,CAN,male,1994-05-27
906208615,Shay Neal,NZL,male,1990-06-04
988651056,Shea McALEESE,NZL,male,1984-08-07
798829173,Shehzana Anwar,KEN,female,1989-08-21
70622338,Sheikh Ali Al Thani,QAT,male,1982-09-01
323305837,Sheila Chajira,KEN,female,1993-12-20
148122474,Sheila Makoto,ZIM,female,1990-01-14
994348153,Sheilla Castro de Paula Blassioli,BRA,female,1983-07-01
3895186,Shelayna Oskan-Clarke,GBR,female,1990-01-20
586628246,Shelbi Vaughan,USA,female,1994-08-24
362859708,Shelby Houlihan,USA,female,1993-02-08
963097425,Shelina Zadorsky,CAN,female,1992-10-24
425110382,Shelley Marie Watts,AUS,female,1987-08-10
80192943,Shelly Francis,USA,female,1958-12-16
422183350,Shelly-Ann Fraser-Pryce,JAM,female,1986-12-27
256335420,Sheng Lei,CHN,male,1984-03-07
830512513,Sheng Mu Lee,TPE,male,1986-10-03
551099828,Shengbo Zhao,CHN,male,1982-04-14
693828504,Shengfeng Bi,CHN,male,1989-01-28
94758945,Sheniqua Ferguson,BAH,female,1989-11-24
451530720,Sherali Juraev,UZB,male,1986-12-13
225168499,Shericka Jackson,JAM,female,1994-07-16
352645279,Sherine Elzeiny,EGY,female,1991-02-23
781234683,Sherko Kareem,IRQ,male,1996-05-25
739754145,Shermaine Williams,JAM,female,1990-02-04
162371447,Shih-Chia Lin,TPE,female,1993-05-20
316407203,Shih-Chieh Chen,TPE,male,1989-11-27
638278169,Shih-Feng Huang,TPE,male,1992-03-02
719261791,Shiho Nishioka,JPN,female,1989-02-23
2696635,Shiho Oyama,JPN,female,1977-05-25
450566696,Shijia Wang,CHN,female,1993-08-25
139152565,Shijie Qieyang,CHN,female,1990-11-11
48818974,Shimaa Hashad,EGY,female,1981-04-21
702145103,Shingo Katayama,JPN,male,1973-01-31
814685422,Shinnosuke Nakatani,JPN,male,1996-03-24
213190977,Shinobu Ota,JPN,male,1993-12-28
169399991,Shinri Shioura,JPN,male,1991-11-26
224547831,Shinya Yajima,JPN,male,1994-01-18
979127201,Shinzo Koroki,JPN,male,1986-07-31
109446999,Shira Rishony,ISR,female,1991-02-21
229032173,Shirin Akter,BAN,female,1994-10-12
200540934,Shitaye Eshete,BRN,female,1990-05-21
652257369,Shiva Thapa,IND,male,1993-12-08
476256445,Shivani Shivani,IND,female,1997-09-27
720527022,Shiwe Nogwanya,RSA,female,1994-03-07
207795938,Shiwen Liu,CHN,female,1991-04-12
538468544,Shiwen Ye,CHN,female,1996-03-01
36387534,Shiying Liu,CHN,female,1993-09-24
880751102,Shlomi Haimy,ISR,male,1989-06-19
522662655,Shmagi Bolkvadze,GEO,male,1994-07-26
629603163,Sho Kawamoto,JPN,male,1993-03-01
964540128,Sho Sakai,JPN,male,1992-08-22
189386940,Sho Sasaki,JPN,male,1982-06-30
691508623,Shohei Iwamoto,JPN,male,1989-08-23
784767531,Shohei Ono,JPN,male,1992-02-03
474547184,Shohei Toyoshima,JPN,male,1989-01-09
976460404,Shona McCALLIN,GBR,female,1992-05-18
920840087,Shona Thorburn,CAN,female,1982-08-07
119951308,Shota Hazui,JPN,male,1986-09-30
592468462,Shota Iizuka,JPN,male,1991-06-25
765026590,Shota Sasaki,JPN,male,1993-01-10
752540261,Shoya Nakajima,JPN,male,1994-08-23
778116508,Shu-Ching Hsu,TPE,female,1991-05-09
129298920,Shuai Peng,CHN,female,1986-01-08
179157979,Shuai Zhang,CHN,female,1989-01-21
990347414,Shuai Zhao,CHN,male,1995-08-15
72738698,Shuang Wang,CHN,female,1995-01-23
843868379,Shudi Deng,CHN,male,1991-09-10
293576739,Shuijiao Wu,CHN,female,1991-06-19
972669681,Shun Wang,CHN,male,1994-02-11
285629214,Shun Xie Teo,SIN,female,1988-09-30
833912254,Shuo Cao,CHN,male,1991-10-08
389167708,Shuyin Zheng,CHN,female,1994-05-01
126862439,Si Mohamed Ketbi,BEL,male,1997-12-27
676275478,Siarhei Kalamoyets,BLR,male,1989-08-11
512714002,Sibusiso Matsenjwa,SWZ,male,1988-05-02
433307287,Sibusiso Nzima,RSA,male,1986-11-23
873507500,Sid Ali Boudina,ALG,male,1990-05-07
171735366,Siddikur Rahman,BAN,male,1984-11-20
696400766,Sideris Tasiadis,GER,male,1990-05-07
997380920,Sidni Hoxha,ALB,male,1992-06-01
649779074,Sifan Hassan,NED,female,1993-01-01
219470376,Signe Marie Fidge Store,NOR,female,1995-08-23
794983348,Siham Hilali,MAR,female,1986-05-02
299706553,Sijing Huang,CHN,female,1996-01-08
726164746,Siling Yi,CHN,female,1989-05-06
486158932,Silvan Dillier,SUI,male,1990-08-03
74936467,Silvano Chesani,ITA,male,1988-07-17
348354377,Silvia Dominguez,ESP,female,1987-01-31
84714321,Silvia Navarro,ESP,female,1979-03-20
523095646,Silvia Paredes,ECU,female,1983-01-23
85492860,Silvia Sicouri,ITA,female,1987-09-27
688147154,Silvia Valsecchi,ITA,female,1982-07-19
978974427,Silvia Zennaro,ITA,female,1989-10-26
593049053,Silvia di Pietro,ITA,female,1993-04-06
856209845,Silvija Popovic,SRB,female,1986-03-15
875603204,Silvio Fernandez,VEN,male,1979-01-09
593561790,Silvio Heinevetter,GER,male,1984-10-21
506472821,Sime Fantela,CRO,male,1986-01-19
578898700,Simeon Chamov,BUL,male,1990-12-24
160713644,Simione Tamanisau,FIJ,male,1982-06-05
242744402,Simon Andreassen,DEN,male,1997-09-30
511053729,Simon Child,NZL,male,1988-04-16
910071832,Simon Clarke,AUS,male,1986-07-18
948358366,Simon Gauzy,FRA,male,1994-10-25
585225700,Simon Geschke,GER,male,1986-03-13
828900284,Simon Gougnard,BEL,male,1991-01-17
32628932,Simon Mantell,GBR,male,1984-04-24
618197194,Simon Martirosyan,ARM,male,1997-02-17
894353536,Simon Niepmann,SUI,male,1985-08-02
572516555,Simon Orchard,AUS,male,1986-07-09
129979130,Simon Razgor,SLO,male,1985-09-18
37763336,Simon Schuerch,SUI,male,1990-12-02
671775159,Simon Sjodin,SWE,male,1986-10-04
568958895,Simon Spilak,SLO,male,1986-06-23
673967464,Simon Tibbling,SWE,male,1994-09-07
674891863,Simon Wachira,KEN,male,1984-05-06
137917095,Simon Werro,SUI,male,1989-12-09
848550090,Simon Yacoub,PLE,male,1989-06-09
727296883,Simona Baumrtova,CZE,female,1991-08-24
422875239,Simona Castro,CHI,female,1989-01-11
901255564,Simona Frapporti,ITA,female,1988-07-14
617360976,Simona Gherman,ROU,female,1985-04-12
626251390,Simona Krupeckaite,LTU,female,1982-12-13
871511987,Simona Pop,ROU,female,1988-12-25
481317414,Simonas Bilis,LTU,male,1993-11-11
770111957,Simone Biles,USA,female,1997-03-14
718132328,Simone Buti,ITA,male,1983-09-19
303317190,Simone Christensen,DEN,female,1994-02-10
218481152,Simone Consonni,ITA,male,1994-09-12
322780969,Simone Facey,JAM,female,1985-05-07
253019440,Simone Giannelli,ITA,male,1996-08-09
286644337,Simone Laudehr,GER,female,1986-07-12
973414226,Simone Manuel,USA,female,1996-08-02
195420370,Simone Ruffini,ITA,male,1989-12-07
392271182,Simone Sabbioni,ITA,male,1996-10-03
828729175,Simone Venier,ITA,male,1984-08-26
166532911,Simoya Campbell,JAM,female,1994-03-01
203750302,Simplice Fotsala,CMR,male,1989-05-09
520685692,Simplice Ribouem,AUS,male,1982-12-05
199944745,Sin Lam Sonia Lo,HKG,female,1992-12-18
131138737,Sina Tkaltschewitsch,GER,female,1999-05-05
703661440,Sinead Lynch,IRL,female,1976-09-30
303411588,Sinphet Kruaithong,THA,male,1995-08-22
434262676,Sinta Ozolina,LAT,female,1988-02-26
313529097,Siobhan Haughey,HKG,female,1997-10-31
306151586,Siobhan-Marie O'Connor,GBR,female,1995-11-29
543220260,Sione Molia,NZL,male,1993-09-05
498918427,Siraba Dembele,FRA,female,1986-06-28
112175885,Siri Arun Budcharern,LAO,female,2002-01-12
541913883,Siripon Kaewduang-Ngam,THA,female,1994-07-27
928639539,Siripuch Gulnoi,THA,female,1993-07-17
274861509,Sirish Gurung,NEP,male,1998-08-11
100364594,Sisila Seavula,FIJ,female,1995-11-15
983890439,Sitora Hamidova,UZB,female,1989-05-12
374168059,Siueni Filimone,TGA,male,1994-08-19
740126529,Siyao Shu,CHN,female,1992-09-12
325216838,Sjef van den Berg,NED,male,1995-04-14
230251479,Sladana Perunovic,MNE,female,1984-03-26
399380442,Slawomir Szmal,POL,male,1978-10-02
564349535,Sloane Stephens,USA,female,1993-03-20
682518926,Slobodan Nikic,SRB,male,1983-01-25
466638845,Slobodan Soro,BRA,male,1978-12-23
655259381,Snjezana Pejcic,CRO,female,1982-07-13
826022649,So Hee Lee,KOR,female,1994-06-14
33975954,Sobhi Saied,TUN,male,1982-09-26
522422287,Sofia Andreeva,RUS,female,1998-08-02
615348545,Sofia Asoumanaki,GRE,female,1997-05-25
863853337,Sofia Assefa,ETH,female,1987-11-14
173744013,Sofia Bekatorou,GRE,female,1977-12-26
236027852,Sofia Ennaoui,POL,female,1995-08-30
149127920,Sofia Jakobsson,SWE,female,1990-04-23
989432081,Sofia Lodi,ITA,female,1998-01-29
669523830,Sofia Magdalena Mattsson,SWE,female,1989-11-11
419623115,Sofia Middleton,CHI,female,1993-03-12
655552398,Sofia Paldanius,SWE,female,1979-03-16
910335212,Sofia Polcanova,AUT,female,1994-09-03
955206552,Sofia Riga,GRE,female,1988-07-18
322339558,Sofia Rito,URU,female,1985-11-02
638320031,Sofia Sanchez,ARG,female,1989-08-23
459418489,Sofia Yfantidou,GRE,female,1985-01-10
561413034,Sofian Bouvet,FRA,male,1989-06-02
245506454,Sofiane Bendebka,ALG,male,1992-08-09
